index_source,id_source,title_source,authors_source,authors_pub,title_pub,titleMatch,url_source,cited_by_source,id_target,title,authors,totalCitations,url,authoerOverlaps,selfcitations
46,3198479126364865916,The molecular cross talk of the dystrophin–glycoprotein complex,"M Gawor, TJ Prószyński","M GAWOR,TJ PRÓSZYŃSKI",The molecular cross talk of the dystrophin-glycoprotein complex.,High,https://www.researchgate.net/profile/Tomasz-Proszynski/publication/320643551_The_molecular_cross_talk_of_the_dystrophin-glycoprotein_complex/links/5a033b2daca2720c3267835a/The-molecular-cross-talk-of-the-dystrophin-glycoprotein-complex.pdf,38.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
47,15890992571817314224,"Physiological, pathological, and targetable membraneless organelles in neurons","VH Ryan, NL Fawzi","VH RYAN,NL FAWZI","Physiological, Pathological, and Targetable Membraneless Organelles in Neurons.",High,https://www.sciencedirect.com/science/article/pii/S0166223619301389,43.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
48,3328300839440009114,"Temperature, hydrostatic pressure, and osmolyte effects on liquid–liquid phase separation in protein condensates: physical chemistry and biological implications","H Cinar, Z Fetahaj, S Cinar, RM Vernon…","H CINAR,Z FETAHAJ,S CINAR,RM VERNON,HS CHAN,RHA WINTER","Temperature, Hydrostatic Pressure, and Osmolyte Effects on Liquid-Liquid Phase Separation in Protein Condensates: Physical Chemistry and Biological Implications.",High,https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/chem.201902210,48.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,0
49,14829649304716260895,PDZ ligand binding-induced conformational coupling of the PDZ–SH3–GK tandems in PSD-95 family MAGUKs,"M Zeng, F Ye, J Xu, M Zhang","M ZENG,F YE,J XU,M ZHANG",PDZ Ligand Binding-Induced Conformational Coupling of the PDZ-SH3-GK Tandems in PSD-95 Family MAGUKs.,High,https://www.sciencedirect.com/science/article/pii/S0022283617305417,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,2,1
50,13389736244634032189,Pressure-sensitive and osmolyte-modulated liquid–liquid phase separation of eye-lens γ-crystallins,"S Cinar, H Cinar, HS Chan…","S CINAR,H CINAR,HS CHAN,R WINTER",Pressure-Sensitive and Osmolyte-Modulated Liquid-Liquid Phase Separation of Eye-Lens γ-Crystallins.,High,https://pubs.acs.org/doi/abs/10.1021/jacs.8b13636,34.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,0
51,2752248053351604806,Synaptic paths to neurodegeneration: the emerging role of TDP-43 and FUS in synaptic functions,SC Ling,SC LING,Synaptic Paths to Neurodegeneration: The Emerging Role of TDP-43 and FUS in Synaptic Functions.,High,https://www.hindawi.com/journals/np/2018/8413496/,37.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
52,4494437521656198374,Twenty years of SynGAP research: from synapses to cognition,"TR Gamache, Y Araki, RL Huganir","TR GAMACHE,Y ARAKI,RL HUGANIR",Twenty Years of SynGAP Research: From Synapses to Cognition.,High,https://www.jneurosci.org/content/40/8/1596.abstract,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,2,1
53,17705946806954427650,Intrinsically disordered proteins in synaptic vesicle trafficking and release,"D Snead, D Eliezer","D SNEAD,D ELIEZER",Intrinsically disordered proteins in synaptic vesicle trafficking and release.,High,https://www.jbc.org/article/S0021-9258(20)38963-8/abstract,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
54,5658819207097400059,Long-term memory consolidation: The role of RNA-binding proteins with prion-like domains,"IP Sudhakaran, M Ramaswami","IP SUDHAKARAN,M RAMASWAMI",Long-term memory consolidation: The role of RNA-binding proteins with prion-like domains.,High,https://www.tandfonline.com/doi/abs/10.1080/15476286.2016.1244588,33.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
55,17610106443131280646,Haploinsufficiency of the intellectual disability gene SETD5 disturbs developmental gene expression and cognition,"E Deliu, N Arecco, J Morandell, CP Dotter…","E DELIU,N ARECCO,J MORANDELL,CP DOTTER,X CONTRERAS,C GIRARDOT,EL KÄSPER,A KOZLOVA,K KISHI,I CHIARADIA,KM NOH,G NOVARINO",Haploinsufficiency of the intellectual disability gene SETD5 disturbs developmental gene expression and cognition.,High,https://www.nature.com/articles/s41593-018-0266-2?platform\u003doscar\u0026draft\u003dcollection,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,0
56,11787834900541072802,Mechanism of DNA‐induced phase separation for transcriptional repressor VRN1,"H Zhou, Z Song, S Zhong, L Zuo, Z Qi…","H ZHOU,Z SONG,S ZHONG,L ZUO,Z QI,LJ QU,L LAI",Mechanism of DNA-Induced Phase Separation for Transcriptional Repressor VRN1.,High,https://onlinelibrary.wiley.com/doi/abs/10.1002/ange.201810373,40.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,0
57,8426602184984061365,Role of palmitoylation of postsynaptic proteins in promoting synaptic plasticity,"L Matt, K Kim, D Chowdhury, JW Hell","L MATT,K KIM,D CHOWDHURY,JW HELL",Role of Palmitoylation of Postsynaptic Proteins in Promoting Synaptic Plasticity.,High,https://www.frontiersin.org/articles/10.3389/fnmol.2019.00008/full,42.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
58,14547828783922575692,Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division,"Z Shan, Y Tu, Y Yang, Z Liu, M Zeng, H Xu…","Z SHAN,Y TU,Y YANG,Z LIU,M ZENG,H XU,J LONG,M ZHANG,Y CAI,W WEN",Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division.,High,https://www.nature.com/articles/s41467-018-03077-3,32.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,2,1
59,4672161308056363856,Emergent functions of proteins in non-stoichiometric supramolecular assemblies,"R Pancsa, E Schad, A Tantos, P Tompa","R PANCSA,E SCHAD,A TANTOS,P TOMPA",Emergent functions of proteins in non-stoichiometric supramolecular assemblies.,High,https://www.sciencedirect.com/science/article/pii/S1570963919300433,30.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
60,7596681331535839445,Features of molecular recognition of intrinsically disordered proteins via coupled folding and binding,"J Yang, M Gao, J Xiong, Z Su, Y Huang","J YANG,M GAO,J XIONG,Z SU,Y HUANG",Features of molecular recognition of intrinsically disordered proteins via coupled folding and binding.,High,https://onlinelibrary.wiley.com/doi/abs/10.1002/pro.3718,34.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
61,4030614472425708955,Phase separation as a mechanism for assembling dynamic postsynaptic density signalling complexes,"Z Feng, X Chen, M Zeng, M Zhang","Z FENG,X CHEN,M ZENG,M ZHANG",Phase separation as a mechanism for assembling dynamic postsynaptic density signalling complexes.,High,https://www.sciencedirect.com/science/article/pii/S0959438818302599,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,2,1
62,11931524430378515763,Liquid-liquid phase separation in neuronal development and synaptic signaling,"X Wu, Q Cai, Z Feng, M Zhang","X WU,Q CAI,Z FENG,M ZHANG",Liquid-Liquid Phase Separation in Neuronal Development and Synaptic Signaling.,High,https://www.sciencedirect.com/science/article/pii/S1534580720304627,32.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,1,1
63,6544785304134805515,Mechanisms of MAGUK-mediated cellular junctional complex organization,"F Ye, M Zeng, M Zhang","F YE,M ZENG,M ZHANG",Mechanisms of MAGUK-mediated cellular junctional complex organization.,High,https://www.sciencedirect.com/science/article/pii/S0959440X17301070,23.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,2,1
64,11832717476060254028,Structure function relations in PDZ-domain-containing proteins: Implications for protein networks in cellular signalling,"GP Manjunath, PL Ramanujam, S Galande","GP MANJUNATH,PL RAMANUJAM,S GALANDE",Structure function relations in PDZ-domain-containing proteins: Implications for protein networks in cellular signalling.,High,https://link.springer.com/content/pdf/10.1007/s12038-017-9727-0.pdf,26.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
65,13589518087646078790,Assembly of the presynaptic active zone,"J Emperador-Melero, PS Kaeser","J EMPERADOR-MELERO,PS KAESER",Assembly of the presynaptic active zone.,High,https://www.sciencedirect.com/science/article/pii/S0959438820300714,21.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
66,11734215350226562605,A guide to regulation of the formation of biomolecular condensates,"A Bratek‐Skicki, R Pancsa, B Meszaros…","A BRATEK-SKICKI,R PANCSA,B MESZAROS,J VAN LINDT,P TOMPA",A guide to regulation of the formation of biomolecular condensates.,High,https://febs.onlinelibrary.wiley.com/doi/abs/10.1111/febs.15254,26.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,0
67,10455237329070131082,Protocol for analyzing protein liquid–liquid phase separation,"Z Wang, G Zhang, H Zhang",,,None,https://link.springer.com/article/10.1007/s41048-018-0078-7,32.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
68,7827691171112058931,An aggregation-removal model for the formation and size determination of post-synaptic scaffold domains,"J Ranft, LG Almeida, PC Rodriguez…","J RANFT,LG ALMEIDA,PC RODRIGUEZ,A TRILLER,V HAKIM",An aggregation-removal model for the formation and size determination of post-synaptic scaffold domains.,High,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005516,18.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,0
69,8169228930167794217,"Structural fingerprints, interactions, and signaling networks of RAS family proteins beyond RAS isoforms","S Nakhaei-Rad, F Haghighi, P Nouri…","S NAKHAEI-RAD,F HAGHIGHI,P NOURI,S REZAEI ADARIANI,J LISSY,NS KAZEMEIN JASEMI,R DVORSKY,MR AHMADIAN","Structural fingerprints, interactions, and signaling networks of RAS family proteins beyond RAS isoforms.",High,https://www.tandfonline.com/doi/abs/10.1080/10409238.2018.1431605,23.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,0
70,8151118768399718154,Liquid-liquid phase transitions and amyloid aggregation in proteins related to cancer and neurodegenerative diseases,"GAP de Oliveira, Y Cordeiro, JL Silva…","GAP DE OLIVEIRA,Y CORDEIRO,JL SILVA,TCRG VIEIRA",Liquid-liquid phase transitions and amyloid aggregation in proteins related to cancer and neurodegenerative diseases.,High,https://www.sciencedirect.com/science/article/pii/S1876162319300562,23.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,0
71,15557810043938068493,Assembly of synaptic active zones requires phase separation of scaffold molecules,"NA McDonald, RD Fetter, K Shen","NA MCDONALD,RD FETTER,K SHEN",Author Correction: Assembly of synaptic active zones requires phase separation of scaffold molecules.,High,https://www.nature.com/articles/s41586-020-2942-0,24.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,0,-1
