id_source,title_source_x,authors_source,url_source,cited_by_source,id_target,title,totalCitations,url,clusterid,authors,index_source,pubmed_id,title_pub,title_source_y,authors_pub,clusterid_google,titleMatch,authoerOverlaps,selfcitations
13346144755811120222,"Phase separation, transition, and autophagic degradation of proteins in development and pathogenesis","Z Wang, H Zhang",https://www.sciencedirect.com/science/article/pii/S0962892419300194,50.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",39,30826216.0,"Phase Separation, Transition, and Autophagic Degradation of Proteins in Development and Pathogenesis.","Phase separation, transition, and autophagic degradation of proteins in development and pathogenesis","Z WANG,H ZHANG",13346144755811120222,High,0,-1
1321620295703399913,The physiological and pathological biophysics of phase separation and gelation of RNA binding proteins in amyotrophic lateral sclerosis and fronto-temporal …,"P St George-Hyslop, JQ Lin, A Miyashita, EC Phillips…",https://www.sciencedirect.com/science/article/pii/S0006899318302312,45.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",40,,,The physiological and pathological biophysics of phase separation and gelation of RNA binding proteins in amyotrophic lateral sclerosis and fronto-temporal …,,1321620295703399913,None,0,0
2320197400895545211,Dynamic synthetic cells based on liquid–liquid phase separation,N Martin,https://hal.archives-ouvertes.fr/hal-02329547/document,54.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",41,31039282.0,Dynamic Synthetic Cells Based on Liquid-Liquid Phase Separation.,Dynamic synthetic cells based on liquid–liquid phase separation,N MARTIN,2320197400895545211,High,0,-1
12238408429348128410,Linking glutamate receptor movements and synapse function,"L Groc, D Choquet",https://science.sciencemag.org/content/368/6496/eaay4631.abstract,55.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",42,32527803.0,Linking glutamate receptor movements and synapse function.,Linking glutamate receptor movements and synapse function,"L GROC,D CHOQUET",12238408429348128410,High,0,-1
14975078606605955836,CPEB3 inhibits translation of mRNA targets by localizing them to P bodies,"L Ford, E Ling, ER Kandel…",https://www.pnas.org/content/116/36/18078.short,45.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",43,,,CPEB3 inhibits translation of mRNA targets by localizing them to P bodies,,14975078606605955836,None,0,0
18051315371465076307,Species-conserved SYNGAP1 phenotypes associated with neurodevelopmental disorders,"M Kilinc, T Creson, C Rojas, M Aceti, J Ellegood…",https://www.sciencedirect.com/science/article/pii/S1044743118300307,43.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",44,29580901.0,Species-conserved SYNGAP1 phenotypes associated with neurodevelopmental disorders.,Species-conserved SYNGAP1 phenotypes associated with neurodevelopmental disorders,"M KILINC,T CRESON,C ROJAS,M ACETI,J ELLEGOOD,T VAISSIERE,JP LERCH,G RUMBAUGH",18051315371465076307,High,0,0
15758517167803240078,A framework for understanding the functions of biomolecular condensates across scales,"AS Lyon, WB Peeples, MK Rosen",https://www.nature.com/articles/s41580-020-00303-z,89.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",45,33169001.0,A framework for understanding the functions of biomolecular condensates across scales.,A framework for understanding the functions of biomolecular condensates across scales,"AS LYON,WB PEEPLES,MK ROSEN",15758517167803240078,High,0,-1
3198479126364865916,The molecular cross talk of the dystrophin–glycoprotein complex,"M Gawor, TJ Prószyński",https://www.researchgate.net/profile/Tomasz-Proszynski/publication/320643551_The_molecular_cross_talk_of_the_dystrophin-glycoprotein_complex/links/5a033b2daca2720c3267835a/The-molecular-cross-talk-of-the-dystrophin-glycoprotein-complex.pdf,38.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",46,29068540.0,The molecular cross talk of the dystrophin-glycoprotein complex.,The molecular cross talk of the dystrophin–glycoprotein complex,"M GAWOR,TJ PRÓSZYŃSKI",3198479126364865916,High,0,-1
15890992571817314224,"Physiological, pathological, and targetable membraneless organelles in neurons","VH Ryan, NL Fawzi",https://www.sciencedirect.com/science/article/pii/S0166223619301389,43.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",47,31493925.0,"Physiological, Pathological, and Targetable Membraneless Organelles in Neurons.","Physiological, pathological, and targetable membraneless organelles in neurons","VH RYAN,NL FAWZI",15890992571817314224,High,0,-1
3328300839440009114,"Temperature, hydrostatic pressure, and osmolyte effects on liquid–liquid phase separation in protein condensates: physical chemistry and biological implications","H Cinar, Z Fetahaj, S Cinar, RM Vernon…",https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/chem.201902210,48.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",48,31237369.0,"Temperature, Hydrostatic Pressure, and Osmolyte Effects on Liquid-Liquid Phase Separation in Protein Condensates: Physical Chemistry and Biological Implications.","Temperature, hydrostatic pressure, and osmolyte effects on liquid–liquid phase separation in protein condensates: physical chemistry and biological implications","H CINAR,Z FETAHAJ,S CINAR,RM VERNON,HS CHAN,RHA WINTER",3328300839440009114,High,0,0
14829649304716260895,PDZ ligand binding-induced conformational coupling of the PDZ–SH3–GK tandems in PSD-95 family MAGUKs,"M Zeng, F Ye, J Xu, M Zhang",https://www.sciencedirect.com/science/article/pii/S0022283617305417,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",49,29138001.0,PDZ Ligand Binding-Induced Conformational Coupling of the PDZ-SH3-GK Tandems in PSD-95 Family MAGUKs.,PDZ ligand binding-induced conformational coupling of the PDZ–SH3–GK tandems in PSD-95 family MAGUKs,"M ZENG,F YE,J XU,M ZHANG",14829649304716260895,High,2,1
13389736244634032189,Pressure-sensitive and osmolyte-modulated liquid–liquid phase separation of eye-lens γ-crystallins,"S Cinar, H Cinar, HS Chan…",https://pubs.acs.org/doi/abs/10.1021/jacs.8b13636,34.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",50,30985120.0,Pressure-Sensitive and Osmolyte-Modulated Liquid-Liquid Phase Separation of Eye-Lens γ-Crystallins.,Pressure-sensitive and osmolyte-modulated liquid–liquid phase separation of eye-lens γ-crystallins,"S CINAR,H CINAR,HS CHAN,R WINTER",13389736244634032189,High,0,0
2752248053351604806,Synaptic paths to neurodegeneration: the emerging role of TDP-43 and FUS in synaptic functions,SC Ling,https://www.hindawi.com/journals/np/2018/8413496/,37.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",51,29755516.0,Synaptic Paths to Neurodegeneration: The Emerging Role of TDP-43 and FUS in Synaptic Functions.,Synaptic paths to neurodegeneration: the emerging role of TDP-43 and FUS in synaptic functions,SC LING,2752248053351604806,High,0,-1
4494437521656198374,Twenty years of SynGAP research: from synapses to cognition,"TR Gamache, Y Araki, RL Huganir",https://www.jneurosci.org/content/40/8/1596.abstract,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",52,32075947.0,Twenty Years of SynGAP Research: From Synapses to Cognition.,Twenty years of SynGAP research: from synapses to cognition,"TR GAMACHE,Y ARAKI,RL HUGANIR",4494437521656198374,High,2,1
17705946806954427650,Intrinsically disordered proteins in synaptic vesicle trafficking and release,"D Snead, D Eliezer",https://www.jbc.org/article/S0021-9258(20)38963-8/abstract,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",53,30700558.0,Intrinsically disordered proteins in synaptic vesicle trafficking and release.,Intrinsically disordered proteins in synaptic vesicle trafficking and release,"D SNEAD,D ELIEZER",17705946806954427650,High,0,-1
5658819207097400059,Long-term memory consolidation: The role of RNA-binding proteins with prion-like domains,"IP Sudhakaran, M Ramaswami",https://www.tandfonline.com/doi/abs/10.1080/15476286.2016.1244588,33.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",54,27726526.0,Long-term memory consolidation: The role of RNA-binding proteins with prion-like domains.,Long-term memory consolidation: The role of RNA-binding proteins with prion-like domains,"IP SUDHAKARAN,M RAMASWAMI",5658819207097400059,High,0,-1
17610106443131280646,Haploinsufficiency of the intellectual disability gene SETD5 disturbs developmental gene expression and cognition,"E Deliu, N Arecco, J Morandell, CP Dotter…",https://www.nature.com/articles/s41593-018-0266-2?platform\u003doscar\u0026draft\u003dcollection,36.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",55,30455454.0,Haploinsufficiency of the intellectual disability gene SETD5 disturbs developmental gene expression and cognition.,Haploinsufficiency of the intellectual disability gene SETD5 disturbs developmental gene expression and cognition,"E DELIU,N ARECCO,J MORANDELL,CP DOTTER,X CONTRERAS,C GIRARDOT,EL KÄSPER,A KOZLOVA,K KISHI,I CHIARADIA,KM NOH,G NOVARINO",17610106443131280646,High,0,0
11787834900541072802,Mechanism of DNA‐induced phase separation for transcriptional repressor VRN1,"H Zhou, Z Song, S Zhong, L Zuo, Z Qi…",https://onlinelibrary.wiley.com/doi/abs/10.1002/ange.201810373,40.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",56,30762296.0,Mechanism of DNA-Induced Phase Separation for Transcriptional Repressor VRN1.,Mechanism of DNA‐induced phase separation for transcriptional repressor VRN1,"H ZHOU,Z SONG,S ZHONG,L ZUO,Z QI,LJ QU,L LAI",11787834900541072802,High,0,0
8426602184984061365,Role of palmitoylation of postsynaptic proteins in promoting synaptic plasticity,"L Matt, K Kim, D Chowdhury, JW Hell",https://www.frontiersin.org/articles/10.3389/fnmol.2019.00008/full,42.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",57,30766476.0,Role of Palmitoylation of Postsynaptic Proteins in Promoting Synaptic Plasticity.,Role of palmitoylation of postsynaptic proteins in promoting synaptic plasticity,"L MATT,K KIM,D CHOWDHURY,JW HELL",8426602184984061365,High,0,-1
14547828783922575692,Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division,"Z Shan, Y Tu, Y Yang, Z Liu, M Zeng, H Xu…",https://www.nature.com/articles/s41467-018-03077-3,32.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",58,29467404.0,Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division.,Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division,"Z SHAN,Y TU,Y YANG,Z LIU,M ZENG,H XU,J LONG,M ZHANG,Y CAI,W WEN",14547828783922575692,High,1,1
4672161308056363856,Emergent functions of proteins in non-stoichiometric supramolecular assemblies,"R Pancsa, E Schad, A Tantos, P Tompa",https://www.sciencedirect.com/science/article/pii/S1570963919300433,30.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",59,30826453.0,Emergent functions of proteins in non-stoichiometric supramolecular assemblies.,Emergent functions of proteins in non-stoichiometric supramolecular assemblies,"R PANCSA,E SCHAD,A TANTOS,P TOMPA",4672161308056363856,High,0,-1
